Date [UTC], Time [UTC], Illuminance [lux], Temperature [°C], Humidity [%], CO2 [ppm], TVOC [ppb], Latitude [°], Longitude [°], Satellites [-], Speed [m/s], Altitude [m], Roll [°], Pitch [°], Heading [°], Wind speed [m/s], Wind angle [°], Wind temp. [°C]
2023-03-30, 11:34:57.446, 235.66, 15.33, 50.63, 400, 0, 46.52093124, 6.56314182, 10, 0.18, 427.7, 0.2, -0.3, 4.5, 0.3, 134, 16
2023-03-30, 11:34:58.549, 234.30, 15.33, 50.63, 400, 7, 46.52093124, 6.56313705, 10, 0.27, 427.5, 0.2, -0.2, 4.1, 0.6, 252, 16
2023-03-30, 11:34:59.653, 234.30, 15.30, 50.60, 400, 0, 46.52093124, 6.56312943, 10, 0.23, 427.3, 0.2, -0.4, 4.5, 0.8, 245, 16
2023-03-30, 11:35:00.760, 235.17, 15.31, 50.62, 400, 0, 46.52093124, 6.56313181, 10, 0.07, 427.2, 0.2, -0.3, 4.4, 0.8, 248, 16
2023-03-30, 11:35:01.867, 235.17, 15.34, 50.66, 400, 0, 46.52093887, 6.56313181, 10, 0.14, 427.2, 0.2, -0.4, 4.6, 1.0, 255, 16
2023-03-30, 11:35:02.973, 233.81, 15.33, 50.63, 400, 5, 46.52093887, 6.56313181, 10, 0.11, 427.2, 0.4, -0.3, 4.3, 0.9, 253, 16
2023-03-30, 11:35:04.079, 236.04, 15.31, 50.61, 400, 0, 46.52093887, 6.56313181, 10, 0.06, 427.1, 0.3, -0.4, 4.3, 0.8, 262, 16
2023-03-30, 11:35:05.185, 232.45, 15.31, 50.63, 400, 11, 46.52093887, 6.56313181, 10, 0.05, 427.1, 0.0, -4.7, 4.6, 1.3, 269, 16
2023-03-30, 11:35:06.287, 233.32, 15.31, 50.61, 400, 0, 46.52093887, 6.56313181, 10, 0.14, 427.1, 0.2, -0.3, 4.7, 1.1, 266, 16
2023-03-30, 11:35:07.391, 233.32, 15.31, 50.66, 400, 3, 46.52093887, 6.56313372, 10, 0.13, 427.1, 0.2, -0.4, 4.4, 1.2, 279, 16
2023-03-30, 11:35:08.494, 231.96, 15.31, 50.62, 400, 7, 46.52093887, 6.56313372, 10, 0.13, 427.1, 0.2, -0.2, 4.2, 1.3, 281, 16
2023-03-30, 11:35:09.599, 231.96, 15.30, 50.64, 400, 1, 46.52093887, 6.56313467, 10, 0.16, 427.1, 0.3, -0.5, 4.4, 1.4, 278, 16
2023-03-30, 11:35:10.703, 230.60, 15.27, 50.59, 400, 5, 46.52093887, 6.56313467, 10, 0.12, 427.1, 0.4, -0.2, 3.6, 1.3, 276, 16
2023-03-30, 11:35:11.806, 230.60, 15.30, 50.60, 400, 4, 46.52093887, 6.56313705, 10, 0.11, 427.1, 0.3, -0.4, 3.5, 1.4, 274, 16
2023-03-30, 11:35:12.910, 231.47, 15.31, 50.66, 400, 0, 46.52093887, 6.56313801, 10, 0.02, 427.1, 0.2, -0.1, 3.9, 2.1, 275, 16
2023-03-30, 11:35:14.019, 231.47, 15.28, 50.61, 400, 0, 46.52093887, 6.56313705, 10, 0.02, 427.1, 0.0, -4.5, 4.1, 1.8, 290, 16
2023-03-30, 11:35:15.124, 230.11, 15.28, 50.60, 400, 0, 46.52093887, 6.56313705, 10, 0.09, 427.1, 0.2, -0.4, 3.8, 1.6, 281, 16
2023-03-30, 11:35:16.231, 228.75, 15.30, 50.58, 400, 1, 46.52093887, 6.56313705, 10, 0.15, 427.2, 0.2, -0.2, 4.5, 0.9, 281, 16
2023-03-30, 11:35:17.337, 228.75, 15.30, 50.62, 400, 1, 46.52093887, 6.56314182, 10, 0.19, 427.3, 0.3, -0.4, 4.3, 0.7, 285, 16
2023-03-30, 11:35:18.445, 229.62, 15.28, 50.60, 400, 1, 46.52093887, 6.56314468, 10, 0.30, 427.4, 0.3, -0.4, 4.4, 0.1, 269, 16
2023-03-30, 11:35:19.552, 228.26, 15.28, 50.59, 400, 0, 46.52093887, 6.56314802, 10, 0.17, 427.5, 0.2, -0.5, 4.5, 0.4, 89, 16
2023-03-30, 11:35:20.659, 228.26, 15.27, 50.57, 400, 1, 46.52093887, 6.56314993, 10, 0.13, 427.5, 0.2, -0.3, 4.2, 0.6, 73, 16
2023-03-30, 11:35:21.765, 226.90, 15.27, 50.59, 400, 6, 46.52093124, 6.56314993, 10, 0.09, 427.5, 0.3, -0.4, 4.3, 1.6, 3, 16
2023-03-30, 11:35:22.873, 226.90, 15.28, 50.52, 400, 7, 46.52093124, 6.56315231, 10, 0.13, 427.6, 0.3, -0.5, 4.0, 1.2, 10, 16
2023-03-30, 11:35:23.979, 227.77, 15.31, 50.53, 400, 2, 46.52093124, 6.56315327, 10, 0.09, 427.6, 0.4, -0.5, 4.1, 0.6, 313, 16
2023-03-30, 11:35:25.086, 226.41, 15.30, 50.54, 400, 1, 46.52093124, 6.56315327, 10, 0.10, 427.7, 0.3, -0.5, 4.4, 0.1, 305, 16
2023-03-30, 11:35:26.191, 226.41, 15.31, 50.55, 400, 0, 46.52092361, 6.56315517, 9, 0.32, 427.8, 0.3, -0.3, 4.3, 0.6, 339, 16
2023-03-30, 11:35:27.299, 223.69, 15.27, 50.53, 400, 0, 46.52092361, 6.56315613, 9, 0.27, 427.9, 0.2, -0.4, 4.6, 0.8, 314, 16
2023-03-30, 11:35:49.242, 257.04, 15.33, 50.48, 400, 14, 46.52094650, 6.56317949, 10, 0.01, 426.7, 0.0, -2.0, 0.6, 0.6, 341, 16
2023-03-30, 11:35:50.348, 257.91, 15.33, 50.46, 400, 10, 46.52094650, 6.56317949, 10, 0.01, 426.7, -0.1, -2.2, 1.1, 0.9, 325, 16
2023-03-30, 11:35:51.453, 256.55, 15.33, 50.42, 400, 9, 46.52094650, 6.56317949, 10, 0.02, 426.7, 0.1, -2.0, 1.0, 0.5, 312, 16
2023-03-30, 11:35:52.561, 256.55, 15.34, 50.47, 400, 12, 46.52094650, 6.56317949, 10, 0.03, 426.7, 0.2, -2.0, 1.2, 0.4, 269, 16
2023-03-30, 11:35:53.667, 255.19, 15.33, 50.42, 400, 16, 46.52094650, 6.56317949, 10, 0.01, 426.7, 0.1, -2.1, 1.2, 0.5, 295, 16
2023-03-30, 11:35:54.772, 253.83, 15.34, 50.43, 400, 15, 46.52094650, 6.56318378, 10, 0.05, 426.7, 0.1, -2.0, 1.3, 1.0, 287, 16
2023-03-30, 11:35:55.879, 256.06, 15.33, 50.46, 400, 11, 46.52094650, 6.56318665, 10, 0.03, 426.8, 0.2, -1.9, 1.3, 1.0, 269, 16
2023-03-30, 11:35:56.986, 254.70, 15.31, 50.40, 400, 7, 46.52094650, 6.56318855, 10, 0.01, 426.8, 0.1, -1.7, 1.3, 1.5, 272, 16
2023-03-30, 11:35:58.094, 253.34, 15.33, 50.41, 400, 8, 46.52095413, 6.56319380, 10, 0.03, 426.9, 0.1, -2.0, 1.3, 1.7, 279, 16
2023-03-30, 11:35:59.200, 253.34, 15.30, 50.44, 400, 2, 46.52095413, 6.56319809, 10, 0.02, 427.0, 0.1, -2.0, 1.6, 1.2, 261, 16
2023-03-30, 11:36:00.306, 251.98, 15.31, 50.39, 400, 7, 46.52095413, 6.56320286, 10, 0.05, 427.0, 0.0, -2.0, 1.5, 1.6, 260, 16
2023-03-30, 11:36:01.411, 252.85, 15.30, 50.44, 400, 0, 46.52095413, 6.56320286, 10, 0.05, 427.0, 0.2, -1.9, 1.4, 1.4, 285, 16
2023-03-30, 11:36:02.514, 251.49, 15.31, 50.41, 400, 16, 46.52095413, 6.56320286, 10, 0.02, 427.0, 0.1, -1.9, 1.4, 1.0, 291, 16
2023-03-30, 11:36:03.619, 251.49, 15.31, 50.45, 400, 15, 46.52095413, 6.56320286, 10, 0.02, 427.0, 0.0, -1.8, 1.0, 0.7, 314, 16
2023-03-30, 11:36:04.724, 251.49, 15.31, 50.46, 400, 11, 46.52095413, 6.56320477, 9, 0.05, 427.0, 0.1, -2.1, 1.0, 0.9, 350, 16
2023-03-30, 11:36:05.855, 250.13, 15.31, 50.48, 400, 14, 46.52095413, 6.56320477, 9, 0.03, 427.0, 0.1, -1.9, 1.3, 0.9, 290, 16
2023-03-30, 11:36:06.955, 251.00, 15.30, 50.50, 400, 12, 46.52095413, 6.56320477, 10, 0.02, 427.0, 0.2, -1.9, 1.4, 0.9, 269, 16
2023-03-30, 11:36:08.057, 251.00, 15.27, 50.50, 400, 4, 46.52095413, 6.56320477, 10, 0.02, 427.0, -0.1, -1.8, 0.8, 0.5, 276, 16
2023-03-30, 11:36:09.162, 251.00, 15.30, 50.49, 400, 13, 46.52095413, 6.56320477, 9, 0.06, 427.0, 0.1, -2.0, 1.2, 0.3, 289, 16
2023-03-30, 11:36:10.267, 249.64, 15.31, 50.51, 400, 12, 46.52095413, 6.56320715, 9, 0.08, 426.9, 0.1, -1.9, 1.2, 0.3, 350, 16
2023-03-30, 11:36:11.374, 249.64, 15.31, 50.50, 400, 5, 46.52095413, 6.56320715, 9, 0.04, 426.9, 0.2, -1.8, 0.4, 0.2, 337, 16
2023-03-30, 11:36:12.480, 248.28, 15.33, 50.55, 400, 14, 46.52095413, 6.56320715, 9, 0.05, 426.9, 0.2, -2.0, 0.6, 0.4, 0, 16
2023-03-30, 11:36:13.587, 248.28, 15.33, 50.52, 400, 6, 46.52095413, 6.56320715, 9, 0.10, 426.9, 0.1, -1.9, 0.7, 1.2, 358, 16
2023-03-30, 11:36:14.694, 249.15, 15.31, 50.55, 400, 0, 46.52095413, 6.56320715, 9, 0.12, 426.9, 0.1, -1.7, 1.2, 1.5, 349, 16
2023-03-30, 11:36:15.798, 249.15, 15.33, 50.54, 400, 7, 46.52095413, 6.56320715, 9, 0.15, 426.9, 0.1, -1.9, 1.0, 0.9, 335, 16
2023-03-30, 11:36:16.905, 249.15, 15.30, 50.49, 400, 0, 46.52096176, 6.56320810, 9, 0.15, 426.9, 0.1, -1.9, 0.7, 0.8, 269, 16
2023-03-30, 11:36:18.012, 249.15, 15.30, 50.55, 400, 7, 46.52096176, 6.56320810, 10, 0.15, 426.9, 0.1, -2.0, 0.7, 0.7, 259, 16
2023-03-30, 11:36:19.119, 247.79, 15.31, 50.51, 400, 0, 46.52096176, 6.56321001, 9, 0.16, 426.9, 0.2, -1.9, 1.1, 0.7, 243, 16
2023-03-30, 11:36:20.226, 247.79, 15.30, 50.49, 400, 2, 46.52096176, 6.56321001, 9, 0.20, 426.9, 0.0, -1.9, 1.1, 0.6, 235, 16
2023-03-30, 11:36:21.331, 247.79, 15.31, 50.51, 400, 3, 46.52096176, 6.56321192, 9, 0.21, 426.9, 0.2, -2.0, 1.1, 0.6, 264, 16
2023-03-30, 11:36:22.437, 246.43, 15.30, 50.50, 400, 11, 46.52097321, 6.56321192, 9, 0.22, 426.9, 0.2, -2.0, 0.9, 0.9, 265, 16
2023-03-30, 11:36:23.545, 246.43, 15.31, 50.55, 400, 7, 46.52097321, 6.56321335, 9, 0.23, 426.8, 0.0, -1.9, 0.8, 0.9, 269, 16
2023-03-30, 11:36:24.652, 246.43, 15.30, 50.53, 400, 6, 46.52097321, 6.56321335, 9, 0.26, 426.8, 0.2, -2.0, 1.3, 1.0, 276, 16
2023-03-30, 11:36:25.758, 244.58, 15.31, 50.48, 400, 6, 46.52097321, 6.56321812, 9, 0.23, 426.8, 0.2, -1.8, 1.4, 1.3, 282, 16
2023-03-30, 11:36:26.864, 242.73, 15.33, 50.50, 400, 5, 46.52098083, 6.56322002, 9, 0.22, 426.8, 0.1, -1.9, 1.2, 1.3, 278, 16
2023-03-30, 11:36:27.972, 242.73, 15.31, 50.48, 400, 6, 46.52098083, 6.56322098, 10, 0.22, 426.8, 0.1, -1.9, 1.1, 0.7, 305, 16
2023-03-30, 11:36:29.079, 242.73, 15.33, 50.52, 400, 0, 46.52098083, 6.56322336, 10, 0.20, 426.8, -0.0, -2.0, 0.8, 0.6, 253, 16
2023-03-30, 11:36:30.185, 240.50, 15.31, 50.55, 400, 7, 46.52098083, 6.56322336, 9, 0.17, 426.8, 0.2, -1.8, 0.8, 0.8, 265, 16
2023-03-30, 11:36:31.291, 240.50, 15.31, 50.48, 400, 7, 46.52098083, 6.56322336, 9, 0.16, 426.7, -0.0, -1.8, 0.9, 0.7, 245, 16
2023-03-30, 11:36:32.399, 240.50, 15.30, 50.49, 400, 0, 46.52098846, 6.56322336, 9, 0.19, 426.7, 0.1, -1.7, 0.4, 1.5, 269, 16
2023-03-30, 11:36:33.503, 240.50, 15.30, 50.49, 400, 0, 46.52098846, 6.56322527, 9, 0.20, 426.7, 0.1, -2.0, 1.5, 0.9, 277, 16
2023-03-30, 11:36:34.609, 240.50, 15.31, 50.45, 400, 14, 46.52098846, 6.56322527, 9, 0.17, 426.7, 0.1, -1.9, 1.2, 0.1, 269, 16
2023-03-30, 11:36:35.714, 240.50, 15.30, 50.50, 400, 7, 46.52098846, 6.56322527, 9, 0.16, 426.7, 0.1, -1.9, 1.0, 0.4, 305, 16
2023-03-30, 11:36:36.819, 240.50, 15.30, 50.50, 400, 5, 46.52099609, 6.56322527, 9, 0.15, 426.7, 0.2, -1.9, 1.1, 0.3, 269, 16
2023-03-30, 11:36:37.922, 240.50, 15.28, 50.47, 400, 8, 46.52099609, 6.56322622, 10, 0.15, 426.8, 0.1, -1.9, 0.6, 0.5, 192, 16
2023-03-30, 11:36:39.026, 240.50, 15.28, 50.46, 400, 7, 46.52099609, 6.56322622, 10, 0.15, 426.8, 0.1, -1.8, 1.1, 0.5, 230, 16
2023-03-30, 11:36:40.131, 240.50, 15.31, 50.50, 400, 1, 46.52099609, 6.56322622, 10, 0.12, 426.8, 0.1, -2.0, 1.1, 0.9, 262, 16
2023-03-30, 11:36:41.234, 236.91, 15.33, 50.55, 400, 5, 46.52099609, 6.56322861, 10, 0.14, 426.8, 0.1, -1.8, 1.0, 0.6, 258, 16
2023-03-30, 11:36:42.339, 238.27, 15.31, 50.46, 400, 1, 46.52099609, 6.56322861, 10, 0.13, 426.8, 0.1, -1.8, 0.9, 0.8, 296, 16
2023-03-30, 11:36:43.442, 239.63, 15.33, 50.50, 400, 5, 46.52099609, 6.56322861, 10, 0.17, 426.9, 0.1, -1.9, 1.1, 0.7, 327, 16
2023-03-30, 11:36:44.545, 240.50, 15.31, 50.46, 400, 0, 46.52100372, 6.56322861, 10, 0.21, 426.9, 0.2, -1.9, 0.6, 0.4, 0, 16
2023-03-30, 11:36:45.652, 240.50, 15.31, 50.49, 400, 0, 46.52100372, 6.56322861, 10, 0.19, 426.9, 0.1, -1.8, 1.2, 0.3, 350, 16
2023-03-30, 11:36:46.757, 241.86, 15.30, 50.45, 400, 0, 46.52100372, 6.56322622, 9, 0.19, 427.0, 0.2, -1.9, 1.2, 0.4, 10, 16
2023-03-30, 11:36:47.863, 241.86, 15.31, 50.48, 400, 0, 46.52101135, 6.56322622, 10, 0.19, 427.0, 0.1, -1.8, 1.3, 0.2, 337, 16
2023-03-30, 11:36:48.970, 240.99, 15.31, 50.48, 400, 0, 46.52101135, 6.56322527, 10, 0.19, 427.0, 0.2, -1.9, 1.3, 0.6, 344, 16
2023-03-30, 11:36:50.080, 236.53, 15.31, 50.45, 400, 7, 46.52101135, 6.56322527, 10, 0.18, 427.1, 0.1, -1.9, 1.0, 0.8, 320, 16
2023-03-30, 11:36:51.186, 242.35, 15.31, 50.44, 400, 9, 46.52101135, 6.56322527, 10, 0.15, 427.1, 0.2, -1.7, 1.4, 1.6, 321, 16
2023-03-30, 11:36:52.292, 242.35, 15.28, 50.45, 400, 7, 46.52101135, 6.56322336, 10, 0.15, 427.1, 0.1, -1.8, 0.8, 1.7, 301, 16
2023-03-30, 11:36:53.398, 242.35, 15.28, 50.45, 400, 6, 46.52101135, 6.56322336, 10, 0.14, 427.1, 0.2, -1.9, 359.6, 1.4, 299, 16
2023-03-30, 11:36:54.532, 242.35, 15.28, 50.47, 400, 0, 46.52101898, 6.56322336, 9, 0.15, 427.2, 0.0, -1.9, 1.0, 1.4, 297, 16
2023-03-30, 11:36:55.635, 240.99, 15.30, 50.41, 400, 1, 46.52101898, 6.56322098, 8, 0.15, 427.2, 0.1, -1.7, 0.6, 1.2, 291, 16
2023-03-30, 11:36:56.739, 230.60, 15.27, 50.42, 400, 9, 46.52101898, 6.56322098, 9, 0.14, 427.2, 0.2, -2.0, 0.5, 1.1, 281, 16
2023-03-30, 11:36:57.842, 216.13, 15.28, 50.45, 400, 0, 46.52101898, 6.56322098, 8, 0.15, 427.2, 0.1, -1.7, 0.3, 1.0, 266, 16
2023-03-30, 11:36:58.948, 227.50, 15.30, 50.42, 400, 0, 46.52101898, 6.56322098, 9, 0.15, 427.3, 0.1, -1.8, 1.4, 0.8, 261, 16
2023-03-30, 11:37:00.055, 222.06, 15.27, 50.43, 400, 9, 46.52103043, 6.56322098, 10, 0.16, 427.3, 0.0, -1.7, 1.0, 0.6, 264, 16
2023-03-30, 11:37:01.160, 229.73, 15.28, 50.39, 400, 10, 46.52103043, 6.56322098, 9, 0.15, 427.3, -0.1, -2.0, 0.9, 0.4, 278, 16
2023-03-30, 11:37:02.267, 238.76, 15.28, 50.43, 400, 5, 46.52103043, 6.56322336, 9, 0.14, 427.4, 0.1, -1.9, 1.3, 0.3, 317, 16
2023-03-30, 11:37:03.374, 242.84, 15.30, 50.41, 400, 7, 46.52103043, 6.56322336, 9, 0.13, 427.4, 0.1, -1.8, 1.0, 1.0, 273, 16
2023-03-30, 11:37:04.480, 241.97, 15.30, 50.44, 400, 0, 46.52103043, 6.56322527, 9, 0.13, 427.5, 0.1, -1.9, 1.3, 0.6, 320, 16
2023-03-30, 11:37:05.586, 238.87, 15.28, 50.45, 400, 9, 46.52103806, 6.56322861, 9, 0.16, 427.9, 0.2, -1.8, 1.1, 0.7, 355, 16
2023-03-30, 11:37:06.692, 244.69, 15.28, 50.43, 400, 0, 46.52104568, 6.56323147, 9, 0.15, 428.1, 0.2, -1.8, 1.5, 0.7, 0, 16
2023-03-30, 11:37:07.800, 261.12, 15.27, 50.46, 400, 0, 46.52104568, 6.56323338, 9, 0.15, 428.2, 0.2, -1.9, 1.3, 0.5, 354, 16
2023-03-30, 11:37:08.907, 245.18, 15.31, 50.50, 400, 3, 46.52104568, 6.56323528, 9, 0.16, 428.3, 0.1, -1.9, 1.6, 0.3, 10, 16
2023-03-30, 11:37:10.013, 251.60, 15.28, 50.47, 400, 3, 46.52104568, 6.56323528, 10, 0.15, 428.4, 0.0, -1.8, 0.9, 0.3, 119, 16
2023-03-30, 11:37:11.119, 229.95, 15.33, 50.49, 400, 0, 46.52104568, 6.56323624, 9, 0.15, 428.6, 0.2, -1.8, 1.3, 0.1, 89, 16
2023-03-30, 11:37:12.223, 243.33, 15.31, 50.50, 400, 0, 46.52104568, 6.56324387, 9, 0.17, 428.8, 0.1, -1.8, 0.9, 0.2, 134, 16
2023-03-30, 11:37:13.326, 247.41, 15.31, 50.48, 400, 8, 46.52105331, 6.56324387, 9, 0.18, 429.2, 0.1, -2.1, 1.4, 0.5, 181, 16
2023-03-30, 11:37:14.430, 248.39, 15.30, 50.50, 400, 2, 46.52105331, 6.56324387, 9, 0.16, 429.7, 0.0, -1.8, 0.8, 0.3, 249, 16
2023-03-30, 11:37:15.532, 251.60, 15.30, 50.53, 400, 4, 46.52106094, 6.56324148, 9, 0.16, 430.2, 0.2, -2.1, 1.2, 0.5, 247, 16
2023-03-30, 11:37:16.640, 250.73, 15.33, 50.53, 400, 5, 46.52106094, 6.56323957, 9, 0.15, 431.4, 0.0, -1.8, 1.2, 0.3, 249, 16
2023-03-30, 11:37:17.743, 249.86, 15.33, 50.54, 400, 2, 46.52106857, 6.56323624, 9, 0.13, 432.0, 0.0, -1.9, 0.9, 0.1, 269, 16
2023-03-30, 11:37:18.846, 251.22, 15.31, 50.54, 400, 0, 46.52106857, 6.56323862, 9, 0.13, 432.4, 0.1, -1.9, 0.9, 0.1, 289, 16
2023-03-30, 11:37:19.950, 250.35, 15.33, 50.57, 400, 2, 46.52106857, 6.56323862, 9, 0.13, 432.6, 0.1, -1.8, 0.9, 0.0, 89, 16
2023-03-30, 11:37:21.058, 251.71, 15.30, 50.54, 400, 1, 46.52106857, 6.56323624, 10, 0.12, 432.9, 0.1, -1.8, 1.3, 0.1, 114, 16
2023-03-30, 11:37:22.165, 254.43, 15.33, 50.50, 400, 11, 46.52107620, 6.56323624, 9, 0.12, 433.5, 0.0, -1.9, 0.9, 0.0, 89, 16
2023-03-30, 11:37:23.271, 252.20, 15.30, 50.51, 400, 3, 46.52107620, 6.56323624, 9, 0.15, 434.0, 0.1, -1.7, 1.3, 0.3, 269, 16
2023-03-30, 11:37:24.378, 252.20, 15.30, 50.56, 400, 0, 46.52108383, 6.56323624, 9, 0.14, 434.5, 0.1, -1.8, 0.9, 0.5, 256, 16
2023-03-30, 11:37:25.484, 249.97, 15.33, 50.48, 400, 2, 46.52108383, 6.56323624, 9, 0.14, 434.7, 0.1, -2.0, 1.1, 0.6, 264, 16
2023-03-30, 11:37:26.591, 241.81, 15.31, 50.54, 400, 4, 46.52108383, 6.56323624, 9, 0.15, 435.4, 0.1, -1.9, 1.4, 0.6, 253, 16
2023-03-30, 11:37:27.697, 226.47, 15.33, 50.52, 400, 0, 46.52109528, 6.56323528, 9, 0.14, 435.7, -0.1, -1.9, 1.5, 0.9, 262, 16
2023-03-30, 11:38:16.966, 325.78, 15.40, 50.75, 400, 2, 46.52112579, 6.56324482, 9, 0.04, 442.8, -0.1, -0.9, 2.3, 1.4, 288, 16
2023-03-30, 11:38:18.076, 330.45, 15.38, 50.77, 400, 0, 46.52112579, 6.56324482, 10, 0.04, 442.9, -0.1, -0.9, 2.1, 1.7, 281, 16
2023-03-30, 11:38:19.181, 328.59, 15.35, 50.69, 400, 5, 46.52112579, 6.56324482, 9, 0.01, 442.9, -0.1, -0.9, 1.9, 1.3, 290, 16
2023-03-30, 11:38:20.287, 322.16, 15.38, 50.70, 400, 0, 46.52112579, 6.56324482, 9, 0.04, 442.9, -0.1, -0.9, 2.1, 1.1, 280, 16
2023-03-30, 11:38:21.394, 329.86, 15.38, 50.69, 400, 0, 46.52112579, 6.56324482, 10, 0.02, 442.9, -0.3, -0.6, 2.3, 0.7, 285, 16
2023-03-30, 11:38:22.501, 331.56, 15.37, 50.70, 400, 5, 46.52112579, 6.56324482, 10, 0.04, 442.9, -0.1, -0.9, 2.1, 0.7, 275, 16
2023-03-30, 11:38:23.607, 333.25, 15.37, 50.66, 400, 0, 46.52112579, 6.56324482, 10, 0.03, 442.9, -0.1, -0.8, 1.8, 0.9, 265, 16
2023-03-30, 11:38:24.714, 333.03, 15.38, 50.63, 400, 1, 46.52112579, 6.56324482, 10, 0.03, 442.9, -0.2, -0.8, 2.0, 0.5, 269, 16
2023-03-30, 11:38:25.820, 334.14, 15.38, 50.66, 400, 0, 46.52112579, 6.56324482, 10, 0.03, 442.9, -0.1, -0.8, 2.0, 0.5, 261, 16
2023-03-30, 11:38:26.927, 335.54, 15.37, 50.66, 400, 0, 46.52112579, 6.56324482, 10, 0.02, 442.9, -0.1, -0.7, 1.9, 0.3, 269, 16
2023-03-30, 11:38:28.034, 335.02, 15.37, 50.65, 400, 1, 46.52112579, 6.56324482, 10, 0.02, 442.9, -0.2, -0.9, 2.2, 0.0, 269, 16
2023-03-30, 11:38:29.141, 336.13, 15.35, 50.62, 400, 3, 46.52111816, 6.56324673, 10, 0.04, 443.0, -0.0, -0.8, 2.0, 0.3, 281, 16
2023-03-30, 11:38:30.275, 337.24, 15.35, 50.59, 400, 4, 46.52111816, 6.56324863, 9, 0.02, 443.2, -0.2, -0.9, 2.0, 0.4, 298, 16
2023-03-30, 11:38:31.378, 339.16, 15.38, 50.59, 400, 17, 46.52110291, 6.56324863, 10, 0.05, 443.2, -0.1, -0.9, 2.3, 0.4, 269, 16
2023-03-30, 11:38:32.483, 340.27, 15.40, 50.63, 400, 11, 46.52110291, 6.56324673, 9, 0.05, 443.0, -0.1, -0.8, 1.7, 0.5, 263, 16
2023-03-30, 11:38:33.588, 342.20, 15.37, 50.60, 400, 3, 46.52110291, 6.56324673, 9, 0.09, 443.0, -0.0, -0.9, 2.2, 0.5, 269, 16
2023-03-30, 11:38:34.694, 341.97, 15.37, 50.61, 400, 0, 46.52110291, 6.56324673, 9, 0.08, 443.0, -0.3, -0.9, 2.2, 0.7, 291, 16
2023-03-30, 11:38:35.800, 343.90, 15.38, 50.60, 400, 0, 46.52109528, 6.56324482, 9, 0.06, 443.0, -0.2, -0.8, 2.5, 0.7, 291, 16
2023-03-30, 11:38:36.904, 344.48, 15.38, 50.58, 400, 13, 46.52109528, 6.56324482, 9, 0.07, 443.0, -0.1, -0.8, 2.0, 0.7, 285, 16
2023-03-30, 11:38:38.009, 345.59, 15.37, 50.59, 400, 6, 46.52110291, 6.56324482, 9, 0.06, 443.1, -0.2, -0.9, 2.0, 0.6, 292, 16
2023-03-30, 11:38:39.113, 346.70, 15.38, 50.56, 400, 9, 46.52110291, 6.56324482, 9, 0.04, 443.2, -0.2, -0.8, 2.5, 0.7, 287, 16
2023-03-30, 11:38:40.218, 347.29, 15.37, 50.56, 400, 18, 46.52110291, 6.56324148, 9, 0.06, 443.1, -0.1, -0.9, 1.8, 0.5, 286, 16
2023-03-30, 11:38:41.321, 348.40, 15.37, 50.57, 400, 8, 46.52110291, 6.56324387, 9, 0.01, 443.0, -0.2, -0.8, 2.6, 0.5, 269, 16
2023-03-30, 11:38:42.424, 350.33, 15.40, 50.54, 400, 3, 46.52110291, 6.56324148, 9, 0.02, 443.0, -0.2, -0.7, 1.9, 0.6, 269, 16
2023-03-30, 11:38:43.529, 350.10, 15.38, 50.53, 400, 0, 46.52110291, 6.56324148, 9, 0.04, 443.0, -0.1, -0.9, 2.0, 0.6, 275, 16
2023-03-30, 11:38:44.635, 352.02, 15.37, 50.56, 400, 5, 46.52111053, 6.56324482, 9, 0.06, 443.1, -0.2, -0.8, 2.2, 0.7, 285, 16
2023-03-30, 11:38:45.741, 353.95, 15.40, 50.55, 400, 12, 46.52111053, 6.56324148, 9, 0.02, 443.1, -0.1, -0.9, 2.0, 0.6, 298, 16
2023-03-30, 11:38:46.848, 354.54, 15.40, 50.58, 400, 13, 46.52111053, 6.56323957, 9, 0.01, 443.1, -0.2, -0.8, 2.2, 0.5, 306, 16
2023-03-30, 11:38:47.955, 356.46, 15.40, 50.55, 400, 0, 46.52111053, 6.56323957, 9, 0.02, 442.8, -0.2, -0.8, 2.2, 0.6, 22, 16
2023-03-30, 11:38:49.063, 356.23, 15.40, 50.58, 400, 0, 46.52111053, 6.56323957, 9, 0.02, 442.8, -0.1, -0.8, 2.5, 1.2, 44, 16
2023-03-30, 11:38:50.170, 358.16, 15.38, 50.60, 400, 5, 46.52111053, 6.56323147, 9, 0.09, 442.7, -0.1, -0.8, 1.8, 1.9, 36, 16
2023-03-30, 11:38:51.277, 358.75, 15.37, 50.55, 400, 7, 46.52110291, 6.56323051, 9, 0.09, 442.6, -0.2, -0.7, 1.7, 1.6, 36, 16
2023-03-30, 11:38:52.383, 360.67, 15.38, 50.53, 400, 9, 46.52110291, 6.56322622, 9, 0.11, 442.5, -0.1, -0.9, 2.0, 0.9, 350, 16
2023-03-30, 11:38:53.492, 362.60, 15.37, 50.55, 400, 2, 46.52110291, 6.56322622, 9, 0.08, 442.4, -0.2, -0.8, 1.9, 0.9, 340, 16
2023-03-30, 11:38:54.596, 363.19, 15.37, 50.57, 400, 0, 46.52110291, 6.56323147, 9, 0.06, 441.4, -0.1, -0.8, 1.7, 0.9, 343, 16
2023-03-30, 11:38:55.703, 365.11, 15.35, 50.56, 400, 0, 46.52110291, 6.56323051, 9, 0.08, 441.4, -0.3, -1.0, 2.4, 1.3, 352, 16
